"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"911",1469,"O14624","H61830",30,"3b",-44.21,44.695,2022-11-17 18:30:00,"Released","T-Bar","WHITE","A668226","AUSTRALIA","T-Bar","WHITE","A668227","AUSTRALIA",51,NA,NA,"OBS",209,2022,"DC","T-Bar+WHITE+A668226+AUSTRALIA","T-Bar+WHITE+A668227+AUSTRALIA",1.12695585179946
"912",1470,"O14624","H61830",30,"3b",-44.21,44.695,2022-11-17 18:30:00,"Released","T-Bar","WHITE","A668226","AUSTRALIA","T-Bar","WHITE","A668227","AUSTRALIA",51,NA,NA,"OBS",209,2022,"DC","T-Bar+WHITE+A668226+AUSTRALIA","T-Bar+WHITE+A668227+AUSTRALIA",1.12695585179946
"913",1471,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"914",1472,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"915",1473,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"916",1474,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"917",1475,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"918",1476,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"919",1477,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"920",1478,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"921",1479,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"922",1480,"O14635","H61841",30,"3b",-43.035,42.5316,2022-11-27 01:25:00,"Released","T-Bar","WHITE","A668268","AUSTRALIA","T-Bar","WHITE","A668269","AUSTRALIA",80,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668268+AUSTRALIA","T-Bar+WHITE+A668269+AUSTRALIA",5.45712323730347
"923",1481,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"924",1482,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"925",1483,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"926",1484,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"927",1485,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"928",1486,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"929",1487,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"930",1488,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"931",1489,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"932",1490,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"933",1491,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"934",1492,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"935",1493,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"936",1494,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"937",1495,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"938",1496,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"939",1497,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"940",1498,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"941",1499,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"942",1500,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"943",1501,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"944",1502,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"945",1503,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"946",1504,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"947",1505,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"948",1506,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"949",1507,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"950",1508,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"951",1509,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"952",1510,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"953",1511,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"954",1512,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"955",1513,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"956",1514,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"957",1515,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"958",1516,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"959",1517,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"960",1518,"O14637","H61843",30,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668333","AUSTRALIA","T-Bar","WHITE","A668334","AUSTRALIA",72,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668333+AUSTRALIA","T-Bar+WHITE+A668334+AUSTRALIA",3.86138695643394
"961",1519,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"962",1520,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"963",1521,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"964",1522,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"965",1523,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"966",1524,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"967",1525,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"968",1526,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"969",1527,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"970",1528,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"971",1529,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"972",1530,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"973",1531,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"974",1532,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"975",1533,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"976",1534,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"977",1535,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"978",1536,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"979",1537,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"980",1538,"O14642","H61848",30,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668357","AUSTRALIA","T-Bar","WHITE","A668358","AUSTRALIA",85,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668357+AUSTRALIA","T-Bar+WHITE+A668358+AUSTRALIA",6.6588749435957
"981",1539,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"982",1540,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"983",1541,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"984",1542,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"985",1543,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"986",1544,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"987",1545,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"988",1546,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
"989",1547,"O14643","H61849",30,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668446","AUSTRALIA","T-Bar","WHITE","A668447","AUSTRALIA",76,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668446+AUSTRALIA","T-Bar+WHITE+A668447+AUSTRALIA",4.61138138163742
